"V1","V2"
148.978956284889,94.6039655121377
164.183165027911,94.6039655121377
179.387373770934,94.6039655121377
194.591582513956,94.6039655121377
209.795791256978,94.6039655121377
225,94.6039655121377
240.204208743022,94.6039655121377
255.408417486044,94.6039655121377
270.612626229066,94.6039655121377
285.816834972089,94.6039655121377
301.021043715111,94.6039655121377
318,77.85892240231
331.429461201155,94.6039655121377
346.633669944177,94.6039655121377
361.837878687199,94.6039655121377
377.042087430221,94.6039655121377
392.246296173244,94.6039655121377
407.450504916266,94.6039655121377
422.654713659288,94.6039655121377
437.85892240231,94.6039655121377
12.14107759769,110.371293097494
27.3452863407122,110.371293097494
42.5494950837343,110.371293097494
57.7537038267565,110.371293097494
72.9579125697786,110.371293097494
88.1621213128007,110.371293097494
103.366330055823,110.371293097494
118.570538798845,110.371293097494
133.774747541867,110.371293097494
148.978956284889,110.371293097494
164.183165027911,110.371293097494
179.387373770934,110.371293097494
194.591582513956,110.371293097494
209.795791256978,110.371293097494
225,110.371293097494
240.204208743022,110.371293097494
255.408417486044,110.371293097494
270.612626229066,110.371293097494
285.816834972089,110.371293097494
301.021043715111,110.371293097494
316.225252458133,110.371293097494
331.429461201155,110.371293097494
346.633669944177,110.371293097494
361.837878687199,110.371293097494
377.042087430221,110.371293097494
392.246296173244,110.371293097494
407.450504916266,110.371293097494
422.654713659288,110.371293097494
437.85892240231,110.371293097494
12.14107759769,126.13862068285
27.3452863407122,126.13862068285
42.5494950837343,126.13862068285
57.7537038267565,126.13862068285
13,172.85892240231
88.1621213128007,126.13862068285
103.366330055823,126.13862068285
118.570538798845,126.13862068285
133.774747541867,126.13862068285
148.978956284889,126.13862068285
164.183165027911,126.13862068285
179.387373770934,126.13862068285
194.591582513956,126.13862068285
209.795791256978,126.13862068285
225,126.13862068285
240.204208743022,126.13862068285
255.408417486044,126.13862068285
270.612626229066,126.13862068285
285.816834972089,126.13862068285
301.021043715111,126.13862068285
316.225252458133,126.13862068285
331.429461201155,126.13862068285
346.633669944177,126.13862068285
361.837878687199,126.13862068285
377.042087430221,126.13862068285
392.246296173244,126.13862068285
407.450504916266,126.13862068285
422.654713659288,126.13862068285
437.85892240231,126.13862068285
12.14107759769,141.905948268207
27.3452863407122,141.905948268207
42.5494950837343,141.905948268207
57.7537038267565,141.905948268207
72.9579125697786,141.905948268207
88.1621213128007,141.905948268207
103.366330055823,141.905948268207
118.570538798845,141.905948268207
133.774747541867,141.905948268207
148.978956284889,141.905948268207
164.183165027911,141.905948268207
179.387373770934,141.905948268207
194.591582513956,141.905948268207
209.795791256978,141.905948268207
225,141.905948268207
240.204208743022,141.905948268207
255.408417486044,141.905948268207
270.612626229066,141.905948268207
285.816834972089,141.905948268207
301.021043715111,141.905948268207
316.225252458133,141.905948268207
331.429461201155,141.905948268207
346.633669944177,141.905948268207
361.837878687199,141.905948268207
377.042087430221,141.905948268207
392.246296173244,141.905948268207
407.450504916266,141.905948268207
422.654713659288,141.905948268207
437.85892240231,141.905948268207
12.14107759769,157.673275853563
27.3452863407122,157.673275853563
42.5494950837343,157.673275853563
57.7537038267565,157.673275853563
72.9579125697786,157.673275853563
88.1621213128007,157.673275853563
103.366330055823,157.673275853563
118.570538798845,157.673275853563
133.774747541867,157.673275853563
148.978956284889,157.673275853563
164.183165027911,157.673275853563
179.387373770934,157.673275853563
194.591582513956,157.673275853563
209.795791256978,157.673275853563
225,157.673275853563
240.204208743022,157.673275853563
255.408417486044,157.673275853563
270.612626229066,157.673275853563
285.816834972089,157.673275853563
301.021043715111,157.673275853563
316.225252458133,157.673275853563
331.429461201155,157.673275853563
346.633669944177,157.673275853563
361.837878687199,157.673275853563
377.042087430221,157.673275853563
392.246296173244,157.673275853563
407.450504916266,157.673275853563
422.654713659288,157.673275853563
437.85892240231,157.673275853563
72,125.85892240231
27.3452863407122,173.440603438919
42.5494950837343,173.440603438919
57.7537038267565,173.440603438919
72.9579125697786,173.440603438919
88.1621213128007,173.440603438919
103.366330055823,173.440603438919
118.570538798845,173.440603438919
133.774747541867,173.440603438919
148.978956284889,173.440603438919
164.183165027911,173.440603438919
179.387373770934,173.440603438919
194.591582513956,173.440603438919
209.795791256978,173.440603438919
225,173.440603438919
240.204208743022,173.440603438919
255.408417486044,173.440603438919
270.612626229066,173.440603438919
285.816834972089,173.440603438919
301.021043715111,173.440603438919
316.225252458133,173.440603438919
331.429461201155,173.440603438919
346.633669944177,173.440603438919
361.837878687199,173.440603438919
377.042087430221,173.440603438919
392.246296173244,173.440603438919
407.450504916266,173.440603438919
422.654713659288,173.440603438919
437.85892240231,173.440603438919
12.14107759769,189.207931024276
27.3452863407122,189.207931024276
42.5494950837343,189.207931024276
57.7537038267565,189.207931024276
72.9579125697786,189.207931024276
88.1621213128007,189.207931024276
103.366330055823,189.207931024276
118.570538798845,189.207931024276
133.774747541867,189.207931024276
148.978956284889,189.207931024276
164.183165027911,189.207931024276
179.387373770934,189.207931024276
194.591582513956,189.207931024276
209.795791256978,189.207931024276
225,189.207931024276
240.204208743022,189.207931024276
255.408417486044,189.207931024276
270.612626229066,189.207931024276
285.816834972089,189.207931024276
301.021043715111,189.207931024276
316.225252458133,189.207931024276
331.429461201155,189.207931024276
346.633669944177,189.207931024276
361.837878687199,189.207931024276
377.042087430221,189.207931024276
392.246296173244,189.207931024276
407.450504916266,189.207931024276
422.654713659288,189.207931024276
437.85892240231,189.207931024276
12.14107759769,204.975258609632
27.3452863407122,204.975258609632
42.5494950837343,204.975258609632
57.7537038267565,204.975258609632
72.9579125697786,204.975258609632
88.1621213128007,204.975258609632
103.366330055823,204.975258609632
118.570538798845,204.975258609632
133.774747541867,204.975258609632
148.978956284889,204.975258609632
164.183165027911,204.975258609632
179.387373770934,204.975258609632
194.591582513956,204.975258609632
209.795791256978,204.975258609632
225,204.975258609632
240.204208743022,204.975258609632
255.408417486044,204.975258609632
270.612626229066,204.975258609632
285.816834972089,204.975258609632
301.021043715111,204.975258609632
316.225252458133,204.975258609632
331.429461201155,204.975258609632
346.633669944177,204.975258609632
361.837878687199,204.975258609632
377.042087430221,204.975258609632
392.246296173244,204.975258609632
407.450504916266,204.975258609632
422.654713659288,204.975258609632
437.85892240231,204.975258609632
12.14107759769,220.742586194988
27.3452863407122,220.742586194988
42.5494950837343,220.742586194988
57.7537038267565,220.742586194988
72.9579125697786,220.742586194988
88.1621213128007,220.742586194988
103.366330055823,220.742586194988
118.570538798845,220.742586194988
133.774747541867,220.742586194988
148.978956284889,220.742586194988
164.183165027911,220.742586194988
179.387373770934,220.742586194988
194.591582513956,220.742586194988
209.795791256978,220.742586194988
225,220.742586194988
240.204208743022,220.742586194988
255.408417486044,220.742586194988
270.612626229066,220.742586194988
285.816834972089,220.742586194988
211,266.85892240231
316.225252458133,220.742586194988
331.429461201155,220.742586194988
346.633669944177,220.742586194988
361.837878687199,220.742586194988
377.042087430221,220.742586194988
392.246296173244,220.742586194988
407.450504916266,220.742586194988
422.654713659288,220.742586194988
437.85892240231,220.742586194988
12.14107759769,236.509913780344
27.3452863407122,236.509913780344
42.5494950837343,236.509913780344
57.7537038267565,236.509913780344
72.9579125697786,236.509913780344
88.1621213128007,236.509913780344
103.366330055823,236.509913780344
118.570538798845,236.509913780344
133.774747541867,236.509913780344
148.978956284889,236.509913780344
164.183165027911,236.509913780344
179.387373770934,236.509913780344
194.591582513956,236.509913780344
209.795791256978,236.509913780344
225,236.509913780344
240.204208743022,236.509913780344
255.408417486044,236.509913780344
270.612626229066,236.509913780344
285.816834972089,236.509913780344
301.021043715111,236.509913780344
316.225252458133,236.509913780344
331.429461201155,236.509913780344
346.633669944177,236.509913780344
361.837878687199,236.509913780344
377.042087430221,236.509913780344
392.246296173244,236.509913780344
407.450504916266,236.509913780344
422.654713659288,236.509913780344
437.85892240231,236.509913780344
12.14107759769,252.277241365701
27.3452863407122,252.277241365701
42.5494950837343,252.277241365701
57.7537038267565,252.277241365701
72.9579125697786,252.277241365701
88.1621213128007,252.277241365701
103.366330055823,252.277241365701
118.570538798845,252.277241365701
133.774747541867,252.277241365701
148.978956284889,252.277241365701
164.183165027911,252.277241365701
179.387373770934,252.277241365701
194.591582513956,252.277241365701
209.795791256978,252.277241365701
225,252.277241365701
240.204208743022,252.277241365701
255.408417486044,252.277241365701
270.612626229066,252.277241365701
285.816834972089,252.277241365701
301.021043715111,252.277241365701
316.225252458133,252.277241365701
331.429461201155,252.277241365701
346.633669944177,252.277241365701
361.837878687199,252.277241365701
377.042087430221,252.277241365701
392.246296173244,252.277241365701
407.450504916266,252.277241365701
422.654713659288,252.277241365701
437.85892240231,252.277241365701
12.14107759769,268.044568951057
27.3452863407122,268.044568951057
42.5494950837343,268.044568951057
57.7537038267565,268.044568951057
43,282.85892240231
88.1621213128007,268.044568951057
103.366330055823,268.044568951057
118.570538798845,268.044568951057
133.774747541867,268.044568951057
148.978956284889,268.044568951057
164.183165027911,268.044568951057
179.387373770934,268.044568951057
194.591582513956,268.044568951057
301,219.85892240231
225,268.044568951057
240.204208743022,268.044568951057
255.408417486044,268.044568951057
270.612626229066,268.044568951057
285.816834972089,268.044568951057
301.021043715111,268.044568951057
316.225252458133,268.044568951057
331.429461201155,268.044568951057
346.633669944177,268.044568951057
361.837878687199,268.044568951057
377.042087430221,268.044568951057
392.246296173244,268.044568951057
407.450504916266,268.044568951057
422.654713659288,268.044568951057
437.85892240231,268.044568951057
43,298.85892240231
27.3452863407122,283.811896536413
72,268.85892240231
57.7537038267565,283.811896536413
72.9579125697786,283.811896536413
88.1621213128007,283.811896536413
103.366330055823,283.811896536413
118.570538798845,283.811896536413
133.774747541867,283.811896536413
148.978956284889,283.811896536413
164.183165027911,283.811896536413
179.387373770934,283.811896536413
194.591582513956,283.811896536413
209.795791256978,283.811896536413
225,283.811896536413
240.204208743022,283.811896536413
255.408417486044,283.811896536413
270.612626229066,283.811896536413
285.816834972089,283.811896536413
301.021043715111,283.811896536413
316.225252458133,283.811896536413
331.429461201155,283.811896536413
346.633669944177,283.811896536413
361.837878687199,283.811896536413
377.042087430221,283.811896536413
392.246296173244,283.811896536413
407.450504916266,283.811896536413
422.654713659288,283.811896536413
437.85892240231,283.811896536413
12.14107759769,299.57922412177
27.3452863407122,299.57922412177
13,283.85892240231
57.7537038267565,299.57922412177
72.9579125697786,299.57922412177
88.1621213128007,299.57922412177
103.366330055823,299.57922412177
118.570538798845,299.57922412177
133.774747541867,299.57922412177
148.978956284889,299.57922412177
164.183165027911,299.57922412177
179.387373770934,299.57922412177
194.591582513956,299.57922412177
209.795791256978,299.57922412177
225,299.57922412177
240.204208743022,299.57922412177
255.408417486044,299.57922412177
270.612626229066,299.57922412177
285.816834972089,299.57922412177
301.021043715111,299.57922412177
316.225252458133,299.57922412177
331.429461201155,299.57922412177
346.633669944177,299.57922412177
361.837878687199,299.57922412177
377.042087430221,299.57922412177
392.246296173244,299.57922412177
407.450504916266,299.57922412177
422.654713659288,299.57922412177
437.85892240231,299.57922412177
12.14107759769,315.346551707126
27.3452863407122,315.346551707126
42.5494950837343,315.346551707126
57.7537038267565,315.346551707126
72.9579125697786,315.346551707126
88.1621213128007,315.346551707126
103.366330055823,315.346551707126
118.570538798845,315.346551707126
133.774747541867,315.346551707126
148.978956284889,315.346551707126
164.183165027911,315.346551707126
179.387373770934,315.346551707126
194.591582513956,315.346551707126
209.795791256978,315.346551707126
225,315.346551707126
240.204208743022,315.346551707126
255.408417486044,315.346551707126
270.612626229066,315.346551707126
285.816834972089,315.346551707126
301.021043715111,315.346551707126
316.225252458133,315.346551707126
331.429461201155,315.346551707126
346.633669944177,315.346551707126
361.837878687199,315.346551707126
377.042087430221,315.346551707126
392.246296173244,315.346551707126
407.450504916266,315.346551707126
422.654713659288,315.346551707126
437.85892240231,315.346551707126
12.14107759769,331.113879292482
27.3452863407122,331.113879292482
42.5494950837343,331.113879292482
57.7537038267565,331.113879292482
72.9579125697786,331.113879292482
88.1621213128007,331.113879292482
103.366330055823,331.113879292482
118.570538798845,331.113879292482
133.774747541867,331.113879292482
148.978956284889,331.113879292482
164.183165027911,331.113879292482
179.387373770934,331.113879292482
194.591582513956,331.113879292482
209.795791256978,331.113879292482
225,331.113879292482
240.204208743022,331.113879292482
255.408417486044,331.113879292482
270.612626229066,331.113879292482
285.816834972089,331.113879292482
301.021043715111,331.113879292482
316.225252458133,331.113879292482
331.429461201155,331.113879292482
346.633669944177,331.113879292482
361.837878687199,331.113879292482
377.042087430221,331.113879292482
392.246296173244,331.113879292482
407.450504916266,331.113879292482
422.654713659288,331.113879292482
437.85892240231,331.113879292482
12.14107759769,346.881206877839
27.3452863407122,346.881206877839
42.5494950837343,346.881206877839
57.7537038267565,346.881206877839
72.9579125697786,346.881206877839
88.1621213128007,346.881206877839
103.366330055823,346.881206877839
118.570538798845,346.881206877839
133.774747541867,346.881206877839
148.978956284889,346.881206877839
164.183165027911,346.881206877839
179.387373770934,346.881206877839
194.591582513956,346.881206877839
209.795791256978,346.881206877839
225,346.881206877839
240.204208743022,346.881206877839
255.408417486044,346.881206877839
270.612626229066,346.881206877839
285.816834972089,346.881206877839
301.021043715111,346.881206877839
316.225252458133,346.881206877839
331.429461201155,346.881206877839
346.633669944177,346.881206877839
361.837878687199,346.881206877839
377.042087430221,346.881206877839
392.246296173244,346.881206877839
407.450504916266,346.881206877839
422.654713659288,346.881206877839
437.85892240231,346.881206877839
12.14107759769,362.648534463195
27.3452863407122,362.648534463195
42.5494950837343,362.648534463195
57.7537038267565,362.648534463195
72.9579125697786,362.648534463195
88.1621213128007,362.648534463195
103.366330055823,362.648534463195
118.570538798845,362.648534463195
133.774747541867,362.648534463195
148.978956284889,362.648534463195
164.183165027911,362.648534463195
179.387373770934,362.648534463195
194.591582513956,362.648534463195
209.795791256978,362.648534463195
225,362.648534463195
240.204208743022,362.648534463195
255.408417486044,362.648534463195
270.612626229066,362.648534463195
285.816834972089,362.648534463195
301.021043715111,362.648534463195
316.225252458133,362.648534463195
331.429461201155,362.648534463195
346.633669944177,362.648534463195
361.837878687199,362.648534463195
377.042087430221,362.648534463195
392.246296173244,362.648534463195
407.450504916266,362.648534463195
422.654713659288,362.648534463195
437.85892240231,362.648534463195
12.14107759769,378.415862048551
27.3452863407122,378.415862048551
42.5494950837343,378.415862048551
57.7537038267565,378.415862048551
72.9579125697786,378.415862048551
88.1621213128007,378.415862048551
103.366330055823,378.415862048551
118.570538798845,378.415862048551
133.774747541867,378.415862048551
148.978956284889,378.415862048551
164.183165027911,378.415862048551
179.387373770934,378.415862048551
194.591582513956,378.415862048551
209.795791256978,378.415862048551
225,378.415862048551
240.204208743022,378.415862048551
255.408417486044,378.415862048551
270.612626229066,378.415862048551
285.816834972089,378.415862048551
301.021043715111,378.415862048551
316.225252458133,378.415862048551
331.429461201155,378.415862048551
346.633669944177,378.415862048551
361.837878687199,378.415862048551
377.042087430221,378.415862048551
392.246296173244,378.415862048551
407.450504916266,378.415862048551
422.654713659288,378.415862048551
437.85892240231,378.415862048551
12.14107759769,394.183189633907
27.3452863407122,394.183189633907
42.5494950837343,394.183189633907
57.7537038267565,394.183189633907
72.9579125697786,394.183189633907
88.1621213128007,394.183189633907
103.366330055823,394.183189633907
118.570538798845,394.183189633907
133.774747541867,394.183189633907
148.978956284889,394.183189633907
164.183165027911,394.183189633907
179.387373770934,394.183189633907
194.591582513956,394.183189633907
209.795791256978,394.183189633907
225,394.183189633907
240.204208743022,394.183189633907
255.408417486044,394.183189633907
270.612626229066,394.183189633907
285.816834972089,394.183189633907
301.021043715111,394.183189633907
316.225252458133,394.183189633907
331.429461201155,394.183189633907
346.633669944177,394.183189633907
361.837878687199,394.183189633907
377.042087430221,394.183189633907
392.246296173244,394.183189633907
407.450504916266,394.183189633907
422.654713659288,394.183189633907
437.85892240231,394.183189633907
12.14107759769,409.950517219264
27.3452863407122,409.950517219264
42.5494950837343,409.950517219264
57.7537038267565,409.950517219264
72.9579125697786,409.950517219264
88.1621213128007,409.950517219264
103.366330055823,409.950517219264
118.570538798845,409.950517219264
133.774747541867,409.950517219264
148.978956284889,409.950517219264
164.183165027911,409.950517219264
179.387373770934,409.950517219264
194.591582513956,409.950517219264
209.795791256978,409.950517219264
225,409.950517219264
240.204208743022,409.950517219264
255.408417486044,409.950517219264
270.612626229066,409.950517219264
285.816834972089,409.950517219264
301.021043715111,409.950517219264
316.225252458133,409.950517219264
331.429461201155,409.950517219264
346.633669944177,409.950517219264
361.837878687199,409.950517219264
377.042087430221,409.950517219264
392.246296173244,409.950517219264
407.450504916266,409.950517219264
422.654713659288,409.950517219264
437.85892240231,409.950517219264
12.14107759769,425.71784480462
27.3452863407122,425.71784480462
42.5494950837343,425.71784480462
57.7537038267565,425.71784480462
72.9579125697786,425.71784480462
88.1621213128007,425.71784480462
103.366330055823,425.71784480462
118.570538798845,425.71784480462
133.774747541867,425.71784480462
148.978956284889,425.71784480462
164.183165027911,425.71784480462
179.387373770934,425.71784480462
194.591582513956,425.71784480462
